Time,pair,open,high,low,close,volume,rsi_6,macd
2017-12-06 10:00:00,ETH/USDT,450.0,452.61,448.0,452.52,1193.43309,41.10053496674046,-2.104311626958008
2017-12-06 11:00:00,ETH/USDT,452.25,455.1,438.0,441.57,2232.08996,24.311082256719217,-3.0647877363472844
2017-12-06 12:00:00,ETH/USDT,441.91,447.4,436.0,445.23,1536.50124,34.966582721905255,-3.4904053407253173
2017-12-06 13:00:00,ETH/USDT,445.27,446.9,440.68,442.62,1436.66842,31.207041713334675,-3.9922948559419638
2017-12-06 14:00:00,ETH/USDT,442.61,446.31,437.56,440.13,1239.70665,27.78677575718767,-4.5386493780525825
2017-12-06 15:00:00,ETH/USDT,441.87,446.85,437.05,445.15,1639.40367,42.92125020318722,-4.514526574827983
2017-12-06 16:00:00,ETH/USDT,446.85,448.52,437.01,444.43,1770.54263,41.426930943549756,-4.50161524381366
2017-12-06 17:00:00,ETH/USDT,444.44,446.0,435.51,439.05,1901.42966,31.571125526246647,-4.869372859186285
2017-12-06 18:00:00,ETH/USDT,439.95,448.0,439.0,442.99,1330.00224,43.40400074256762,-4.787708622122807
2017-12-06 19:00:00,ETH/USDT,442.76,443.69,433.75,441.23,2488.89631,39.7220324685217,-4.8095647483878565
2017-12-06 20:00:00,ETH/USDT,439.02,440.02,421.0,435.61,2384.01658,29.977676472889797,-5.220197727673735
2017-12-06 21:00:00,ETH/USDT,437.0,439.5,433.87,434.72,1779.71583,28.64241520072673,-5.553426441043882
2017-12-06 22:00:00,ETH/USDT,434.77,438.55,430.23,438.55,1286.93394,41.98646433990076,-5.445689091792133
2017-12-06 23:00:00,ETH/USDT,438.56,444.19,438.56,440.26,851.09346,47.26954887166064,-5.162810096318026
2017-12-07 00:00:00,ETH/USDT,440.26,440.26,409.99,420.45,3376.65217,20.860505642233818,-6.462630711301927
2017-12-07 01:00:00,ETH/USDT,420.62,430.0,410.91,429.0,1630.50424,38.62096364118938,-6.725309190718974
2017-12-07 02:00:00,ETH/USDT,429.02,432.0,426.01,426.62,1291.27207,35.92767966009124,-7.044327267860808
2017-12-07 03:00:00,ETH/USDT,426.61,433.5,426.0,430.55,1135.22908,43.70650616736611,-6.900488698466404
2017-12-07 04:00:00,ETH/USDT,430.55,434.6,423.13,423.13,1179.86234,34.27784983534015,-7.3010654466792175
2017-12-07 05:00:00,ETH/USDT,423.13,423.13,411.0,419.96,1231.30088,30.864367217156627,-7.784582096171505
2017-12-07 06:00:00,ETH/USDT,419.96,424.0,415.03,419.64,915.91764,30.496487446868485,-8.100219561201982
2017-12-07 07:00:00,ETH/USDT,419.48,420.5,402.92,403.0,1817.54868,17.488919596016316,-9.582611084388759
2017-12-07 08:00:00,ETH/USDT,403.0,416.03,400.0,411.01,1681.80036,33.79945701979787,-9.9958510403398
2017-12-07 09:00:00,ETH/USDT,413.5,413.59,401.0,407.0,2081.53158,30.21169083990928,-10.525587746109522
2017-12-07 10:00:00,ETH/USDT,406.91,413.9,404.12,413.9,2104.46431,42.757980727687354,-10.270246558366637
2017-12-07 11:00:00,ETH/USDT,413.9,425.0,410.0,419.43,2287.0194,51.1960800711247,-9.512013473287595
2017-12-07 12:00:00,ETH/USDT,419.43,425.99,419.01,421.98,1745.23667,54.87674594787358,-8.60613839553855
2017-12-07 13:00:00,ETH/USDT,421.98,426.08,421.13,425.5,1637.11448,59.887828850493506,-7.517533837239057
2017-12-07 14:00:00,ETH/USDT,426.08,427.61,419.0,421.34,1313.48063,51.739228175673425,-6.910820478602773
2017-12-07 15:00:00,ETH/USDT,421.33,421.92,417.06,417.15,964.36369,44.4321502867206,-6.69096447991501
2017-12-07 16:00:00,ETH/USDT,417.14,422.43,415.11,421.02,1200.99494,51.953020133154965,-6.13374437291003
2017-12-07 17:00:00,ETH/USDT,422.62,425.61,412.0,415.48,1497.58644,42.15252308385761,-6.069213014169179
2017-12-07 18:00:00,ETH/USDT,415.49,418.93,409.98,414.18,1630.16763,40.02635228001077,-6.053193140350402
2017-12-07 19:00:00,ETH/USDT,414.18,414.49,395.0,397.0,2740.84968,22.23809938047576,-7.342144029633687
2017-12-07 20:00:00,ETH/USDT,397.0,404.99,391.0,401.9,2165.62491,32.50446019310429,-7.877451489560599
2017-12-07 21:00:00,ETH/USDT,401.9,406.88,398.03,405.8,1624.21629,40.062328139160904,-7.895969283069576
2017-12-07 22:00:00,ETH/USDT,405.8,413.88,404.61,411.99,1403.02693,50.59827609468198,-7.326705796125793
2017-12-07 23:00:00,ETH/USDT,411.99,419.99,403.0,415.32,1853.89483,55.632926927278454,-6.5315653912993525
2017-12-08 00:00:00,ETH/USDT,415.31,415.56,396.0,396.51,2694.24032,32.90329349924349,-7.3346711665345765
2017-12-08 01:00:00,ETH/USDT,396.52,405.0,375.01,394.0,4000.75399,30.88286154419309,-8.080527017028942
2017-12-08 02:00:00,ETH/USDT,393.99,404.99,386.52,400.37,1645.1087,41.77179231156283,-8.064653087735053
2017-12-08 03:00:00,ETH/USDT,400.89,405.0,395.7,404.98,1301.71494,48.77964281933477,-7.592562082302663
2017-12-08 04:00:00,ETH/USDT,402.0,406.0,396.0,405.25,979.83075,49.20925842157885,-7.114626826396375
2017-12-08 05:00:00,ETH/USDT,405.61,417.0,401.6,410.72,1063.80794,57.81190639533887,-6.222744482579344
2017-12-08 06:00:00,ETH/USDT,412.05,415.83,400.2,403.57,879.95557,45.67680791143232,-6.0234321678213405
2017-12-08 07:00:00,ETH/USDT,403.49,407.12,390.0,399.51,1380.10732,39.96116148856835,-6.122507338107027
2017-12-08 08:00:00,ETH/USDT,401.99,407.82,397.13,406.33,1148.64075,52.054741018531026,-5.586312587326802
2017-12-08 09:00:00,ETH/USDT,406.52,409.16,391.0,395.01,2003.24974,37.14999350648862,-6.005575245976786
2017-12-08 10:00:00,ETH/USDT,394.57,401.55,391.05,401.06,1632.24246,46.90083731681532,-5.782996699380817
2017-12-08 11:00:00,ETH/USDT,401.1,405.44,390.1,396.2,2479.28733,40.79914779277698,-5.930401009604736
2017-12-08 12:00:00,ETH/USDT,396.32,422.95,390.0,416.16,3585.59711,63.927713281528575,-4.386055087306033
2017-12-08 13:00:00,ETH/USDT,416.17,419.54,408.01,413.7,1828.40548,60.4357438998266,-3.3223532383562997
2017-12-08 14:00:00,ETH/USDT,413.77,419.0,404.01,414.21,3278.55843,60.96618669255244,-2.4104232628160958
2017-12-08 15:00:00,ETH/USDT,414.49,416.99,407.5,409.59,2045.80614,53.21103494875668,-2.0370260083294625
2017-12-08 16:00:00,ETH/USDT,407.57,412.88,407.0,412.21,1410.63724,56.9386374764834,-1.5122614812150914
2017-12-08 17:00:00,ETH/USDT,412.21,425.61,407.75,421.02,1387.40333,67.41407325427095,-0.38109541032821426
2017-12-08 18:00:00,ETH/USDT,421.51,430.0,415.81,430.0,1454.87879,74.88665359148274,1.2258420572935051
2017-12-08 19:00:00,ETH/USDT,426.51,439.36,426.27,436.93,1945.00823,79.28561960995997,3.023689451500843
2017-12-08 20:00:00,ETH/USDT,439.0,454.2,434.86,434.87,2554.82369,74.62295988049736,4.23347086346962
2017-12-08 21:00:00,ETH/USDT,434.87,444.99,430.1,439.74,1547.37935,78.25135439451654,5.521550649331573
2017-12-08 22:00:00,ETH/USDT,439.7,449.9,435.51,445.01,1579.26325,81.65704860246782,6.888205175014491
2017-12-08 23:00:00,ETH/USDT,445.02,447.88,430.0,434.99,2267.75336,60.162159700284484,7.081131596275895
2017-12-09 00:00:00,ETH/USDT,434.97,439.95,427.0,436.85,1198.69598,62.36872568900107,7.299964187335036
2017-12-27 09:00:00,ETH/USDT,750.0,758.67,747.01,756.99,1947.25774,96.97499941711366,32.926457366229386
2017-12-27 10:00:00,ETH/USDT,756.98,764.68,754.24,757.02,2093.49612,96.97531220435347,52.63135706631783
2017-12-27 11:00:00,ETH/USDT,757.02,757.02,750.0,754.55,1628.81028,95.99463189100737,67.27284421520392
2017-12-27 12:00:00,ETH/USDT,754.59,763.0,752.61,761.0,1759.37318,96.11765986158692,78.49198264563944
2017-12-27 13:00:00,ETH/USDT,761.98,764.96,759.39,762.2,1973.3736,96.14410158666966,86.4831368843495
2017-12-27 14:00:00,ETH/USDT,762.2,764.44,756.37,763.71,1671.19057,96.18335298621031,91.87890573935772
2017-12-27 15:00:00,ETH/USDT,763.77,766.05,760.0,762.37,1977.28047,95.15188428796927,94.95241232673618
2017-12-27 16:00:00,ETH/USDT,762.86,766.0,757.21,762.48,2467.2118,95.15700039600472,96.28712646412112
2017-12-27 17:00:00,ETH/USDT,762.0,765.0,752.99,762.47,1523.2594,95.14604706932091,96.2347557573529
2017-12-27 18:00:00,ETH/USDT,760.06,762.09,743.33,748.86,2590.42755,80.08964986063695,94.01133419783525
2017-12-27 19:00:00,ETH/USDT,748.87,752.95,725.06,737.75,2395.87362,69.34092118454403,90.31171520735484
2017-12-27 20:00:00,ETH/USDT,737.68,748.87,730.0,748.78,2137.63691,73.56727072754657,87.2638460244159
2017-12-27 21:00:00,ETH/USDT,748.39,760.0,747.99,757.33,2321.47171,76.57143604994477,84.56350582667835
2017-12-27 22:00:00,ETH/USDT,757.3,759.0,746.0,759.0,1596.25802,77.17934907841658,81.61738737173664
2017-12-27 23:00:00,ETH/USDT,759.0,759.0,728.33,734.75,2818.44191,53.14872117343315,76.44458929596476
2017-12-28 00:00:00,ETH/USDT,734.22,740.0,720.02,732.8,2828.501,51.598460029301755,71.36510830445161
2017-12-28 01:00:00,ETH/USDT,732.8,737.97,701.5,706.02,3725.83384,34.847469406176884,64.43588407116408
2017-12-28 02:00:00,ETH/USDT,706.02,722.0,693.18,715.76,3824.6617,42.93316149505101,59.04967267390282
2017-12-28 03:00:00,ETH/USDT,715.99,734.75,715.0,728.94,2057.62666,52.504562319356474,55.208171748140785
2017-12-28 04:00:00,ETH/USDT,728.94,743.63,715.0,721.75,2454.26216,47.31010342421051,50.995734592650365
2017-12-28 05:00:00,ETH/USDT,721.75,730.0,711.04,721.0,1585.2434,46.7313873242208,47.054415059515236
2017-12-28 06:00:00,ETH/USDT,721.01,740.0,718.05,732.41,1101.64157,56.455511347039334,44.34045343031232
2017-12-28 07:00:00,ETH/USDT,731.33,740.97,723.0,735.31,1591.56972,58.752056573989094,41.94016493529216
2017-12-28 08:00:00,ETH/USDT,735.3,744.99,731.2,739.89,1268.57527,62.500225767660325,39.94700255389148
2017-12-28 09:00:00,ETH/USDT,739.89,744.93,726.0,732.6,1425.17912,53.25675841119748,37.34863313764981
2017-12-28 10:00:00,ETH/USDT,732.33,740.0,728.27,738.5,1623.0173,59.12746800339273,35.35790344529346
2017-12-28 11:00:00,ETH/USDT,738.5,741.7,645.88,670.0,9005.07705,21.50236157569705,27.93088840489702
2017-12-28 12:00:00,ETH/USDT,669.99,710.0,657.69,695.94,8080.03247,39.10981018581159,23.86298900396082
2017-12-28 13:00:00,ETH/USDT,695.41,710.0,683.82,697.85,3657.74093,40.29314776169383,20.556310111444304
2017-12-28 14:00:00,ETH/USDT,697.67,701.7,670.06,674.06,3948.53621,31.223583966676642,15.833569553359439
2017-12-28 15:00:00,ETH/USDT,674.03,690.28,670.0,680.0,3643.65296,35.56892465544536,12.426823309237534
2017-12-28 16:00:00,ETH/USDT,678.85,693.17,678.2,687.52,3619.88048,41.211641610716065,10.215989946358718
2017-12-28 17:00:00,ETH/USDT,688.98,695.0,680.01,691.0,2190.08499,43.9381267864852,8.645040844999357
2017-12-28 18:00:00,ETH/USDT,691.49,699.89,682.98,683.7,2235.06949,39.34483155660281,6.733385100686405
2017-12-28 19:00:00,ETH/USDT,686.45,691.99,651.98,654.0,3856.65991,26.04954302354325,2.7896846161029316
2017-12-28 20:00:00,ETH/USDT,653.07,670.0,650.74,668.79,3611.74425,38.473626595590304,0.8479285713027593
2017-12-28 21:00:00,ETH/USDT,668.79,689.7,662.36,683.0,2912.64604,48.45744349734368,0.45050798268380277
2017-12-28 22:00:00,ETH/USDT,683.0,692.81,676.0,688.61,2164.37316,52.136919436930945,0.5815259490627795
2017-12-28 23:00:00,ETH/USDT,688.62,701.04,674.07,700.32,2631.66702,59.39716981796029,1.6116793307094213
2017-12-29 00:00:00,ETH/USDT,700.32,711.4,695.6,701.0,2059.32526,59.821861762430764,2.4546578567207007
2017-12-29 01:00:00,ETH/USDT,701.0,714.68,683.56,686.0,1947.2181,46.85026684405913,1.8905566123511335
2017-12-29 02:00:00,ETH/USDT,686.0,698.99,679.22,698.0,2298.12924,56.007832591116795,2.3843171005246404
2017-12-29 03:00:00,ETH/USDT,696.99,698.55,667.87,672.15,3484.10173,38.74931377951685,0.6818865188884047
2017-12-29 04:00:00,ETH/USDT,671.98,688.34,671.0,688.2,1962.00046,50.186036401003804,0.6206444789295347
2017-12-29 05:00:00,ETH/USDT,688.19,702.33,687.05,690.94,2054.64019,52.02128952844635,0.7841654507118392
2017-12-29 06:00:00,ETH/USDT,690.75,702.0,685.0,693.14,1560.03381,53.666031360011374,1.078842389279771
2017-12-29 07:00:00,ETH/USDT,693.13,705.0,691.94,696.99,1137.69877,56.777586326296834,1.6045426415563497
2017-12-29 08:00:00,ETH/USDT,696.99,711.0,692.0,707.89,1571.10394,64.80696157731117,2.86764634186909
2017-12-29 09:00:00,ETH/USDT,709.5,718.0,703.0,714.42,1853.26611,68.9532272964985,4.345489453602795
2017-12-29 10:00:00,ETH/USDT,714.4,714.4,705.0,712.07,1904.27617,65.6148279346176,5.266358108623876
2017-12-29 11:00:00,ETH/USDT,712.07,739.91,712.07,732.47,3246.29166,77.14275333052906,7.555171349923853
2017-12-29 12:00:00,ETH/USDT,735.15,740.0,728.93,735.11,2830.29725,78.2738945878327,9.472900569176772
2017-12-29 13:00:00,ETH/USDT,735.12,740.07,731.08,733.7,2363.07393,75.8676165868428,10.754963056407178
2017-12-29 14:00:00,ETH/USDT,733.7,743.33,732.56,740.05,2630.52373,79.30569353554012,12.143416993053165
2017-12-29 15:00:00,ETH/USDT,740.09,747.0,739.7,744.0,2329.27592,81.29490068150412,13.40795022554721
2017-12-29 16:00:00,ETH/USDT,743.16,744.02,722.2,731.88,3087.10842,60.04370438922955,13.279046630201492
2017-12-29 17:00:00,ETH/USDT,731.98,741.94,722.3,732.67,2182.80897,60.84431369902455,13.089745561139125
2017-12-29 18:00:00,ETH/USDT,733.26,737.0,715.05,717.0,3254.91001,41.19635729727444,11.542233378128685
2017-12-29 19:00:00,ETH/USDT,716.25,728.86,705.07,708.02,4376.87848,33.71036423544429,9.481906358640344
2017-12-29 20:00:00,ETH/USDT,709.6,733.74,708.0,727.13,3006.87743,54.721457125339526,9.28407856435581
2017-12-29 21:00:00,ETH/USDT,727.04,730.44,718.98,719.33,2992.39147,47.367829172201965,8.401061590892482
2017-12-29 22:00:00,ETH/USDT,720.0,734.99,717.14,734.71,2700.83481,60.06574770636661,8.840395169052044
2017-12-29 23:00:00,ETH/USDT,734.7,747.91,733.5,741.47,3187.31116,64.57369396542418,9.623116403575409
2017-12-30 00:00:00,ETH/USDT,741.23,750.97,735.02,750.66,3295.67986,70.0830469016983,10.859799804941872
2017-12-30 01:00:00,ETH/USDT,750.66,757.87,744.06,745.59,3344.43465,63.54115281532158,11.300508454958958
2017-12-30 02:00:00,ETH/USDT,745.59,753.73,734.0,738.83,2678.13739,55.28433658262695,10.977753027422864
2017-12-30 03:00:00,ETH/USDT,738.83,744.0,734.0,738.5,2639.43699,54.86668441896356,10.573454581035094
2017-12-30 04:00:00,ETH/USDT,738.5,750.0,735.0,747.96,1827.70051,64.17646618166116,10.890845204736593
2017-12-30 05:00:00,ETH/USDT,748.93,748.93,730.05,731.87,2233.91726,45.1626949378827,9.7318681127108
2017-12-30 06:00:00,ETH/USDT,731.72,735.0,721.0,725.59,2418.74807,39.65939263501342,8.211964486619763
2017-12-30 07:00:00,ETH/USDT,726.0,730.54,721.0,730.03,1795.16741,45.313077262674824,7.281761195675244
2017-12-30 08:00:00,ETH/USDT,730.05,739.93,730.01,733.99,1848.77881,50.29727812914072,6.7858838458394075
2017-12-30 09:00:00,ETH/USDT,732.9,735.0,720.0,729.67,2516.88752,44.93591253763805,5.975428556414158
2017-12-30 10:00:00,ETH/USDT,729.01,731.94,698.77,710.01,4917.89153,28.40235518734356,3.704041323315664
2017-12-30 11:00:00,ETH/USDT,710.0,711.02,671.3,690.0,8998.30562,19.59615676449195,0.28601381791588665
2017-12-30 12:00:00,ETH/USDT,690.01,700.47,680.06,691.1,5103.08996,21.207710078748363,-2.3074380887982215
2017-12-30 13:00:00,ETH/USDT,691.48,693.14,671.08,671.15,4152.2844,14.766402552285612,-5.9045022540153695
2017-12-30 14:00:00,ETH/USDT,671.08,695.89,670.01,695.65,3408.60378,41.12052735973137,-6.701011189680912
2017-12-30 15:00:00,ETH/USDT,695.66,702.0,690.0,693.21,3101.59308,39.65517314515914,-7.44333572685855
2017-12-30 16:00:00,ETH/USDT,695.31,711.0,693.39,707.01,2649.70992,51.40749629457526,-6.8392499855947335
2017-12-30 17:00:00,ETH/USDT,707.0,708.36,696.09,698.91,2476.95692,45.20637104954265,-6.934177111549275
2017-12-30 18:00:00,ETH/USDT,698.91,702.52,688.35,699.01,2879.04227,45.30411613305494,-6.921551046567174
2017-12-30 19:00:00,ETH/USDT,700.1,703.5,680.22,689.0,3361.2109,37.30946976583271,-7.631299274326921
2017-12-30 20:00:00,ETH/USDT,688.17,699.85,680.0,698.19,3190.17546,47.513503003774716,-7.367298036539637
2017-12-30 21:00:00,ETH/USDT,698.0,698.1,660.0,670.15,4868.59801,29.77119964544164,-9.313310764352309
2017-12-30 22:00:00,ETH/USDT,670.0,685.0,635.82,676.38,8579.17904,36.13007936006682,-10.234849958344057
2017-12-30 23:00:00,ETH/USDT,676.38,694.0,656.37,677.82,5233.32639,37.69482999645049,-10.725345338726925
2017-12-31 00:00:00,ETH/USDT,677.83,694.87,665.01,673.27,3500.46125,34.49089716923086,-11.35037339642031
2017-12-31 01:00:00,ETH/USDT,673.27,673.27,646.3,655.96,4027.11152,24.848760855559064,-13.091573459896154
2017-12-31 02:00:00,ETH/USDT,656.12,690.0,655.88,685.01,3847.67209,51.9182219545302,-11.989190906096383
2017-12-31 03:00:00,ETH/USDT,685.94,693.0,672.93,691.45,2601.26715,56.12263150484408,-10.475139721140977
2017-12-31 04:00:00,ETH/USDT,691.44,703.98,683.31,700.98,2300.80288,62.020111299430965,-8.409314550920726
2017-12-31 05:00:00,ETH/USDT,701.07,702.0,680.0,694.59,2474.63501,55.96739667562741,-7.204701502447051
2017-12-31 06:00:00,ETH/USDT,695.09,703.99,681.92,699.08,1909.57534,59.315318483746715,-5.820634851905652
2017-12-31 07:00:00,ETH/USDT,699.08,705.0,690.79,697.5,1600.23208,57.47015313644712,-4.7959600134255425
2017-12-31 08:00:00,ETH/USDT,697.51,702.55,675.0,681.06,2181.38782,41.39267602827949,-5.249950268024463
2017-12-31 09:00:00,ETH/USDT,680.01,704.97,672.86,701.91,4223.80926,58.89386860907398,-3.8825642821061592
2017-12-31 10:00:00,ETH/USDT,701.9,710.0,697.59,701.02,3055.62955,58.00659348231357,-2.838001879667445
2017-12-31 11:00:00,ETH/USDT,701.98,714.15,698.0,711.08,2984.13369,65.1319296325427,-1.1847635087576691
2017-12-31 12:00:00,ETH/USDT,711.08,712.18,683.68,697.98,2855.2651,51.481905339221825,-0.9210039474038467
2017-12-31 13:00:00,ETH/USDT,696.72,699.72,680.0,698.64,2931.65059,52.088961608809726,-0.6512093742928755
2017-12-31 14:00:00,ETH/USDT,698.64,705.99,688.2,690.6,2407.17548,44.0348900035919,-1.0737781916642462
2017-12-31 15:00:00,ETH/USDT,690.0,698.81,683.52,688.33,2820.40818,41.8428805844406,-1.5736964595001837
2017-12-31 16:00:00,ETH/USDT,688.32,699.5,685.31,697.0,2025.04358,52.64655659248526,-1.255812521656594
2017-12-31 17:00:00,ETH/USDT,696.99,699.99,688.55,688.8,2459.51154,43.479512307096314,-1.6465779547231705
2017-12-31 18:00:00,ETH/USDT,688.79,694.19,682.16,688.32,1948.03629,42.95413301956428,-1.9722593857045467
2017-12-31 19:00:00,ETH/USDT,688.32,705.0,686.01,703.52,2395.73934,60.90521722413394,-0.9924113970353119
2017-12-31 20:00:00,ETH/USDT,703.58,712.5,701.78,709.89,2338.72709,66.24667872816161,0.2947334533129151
2017-12-31 21:00:00,ETH/USDT,709.92,723.83,706.87,713.99,3609.74782,69.46859170404103,1.6268870146591325
2017-12-31 22:00:00,ETH/USDT,713.99,725.0,709.98,719.01,2704.21904,73.2239009394667,3.0525128873416634
2017-12-31 23:00:00,ETH/USDT,719.0,730.03,717.01,727.45,3355.01064,78.54741568453181,4.807946116510607
2018-01-01 00:00:00,ETH/USDT,727.01,727.46,711.1,720.03,3210.43778,64.9288447906634,5.536585300429351
2018-01-01 01:00:00,ETH/USDT,720.03,739.8,720.03,728.48,5134.64945,71.64678327189728,6.718435540816699
2018-01-01 02:00:00,ETH/USDT,728.48,738.99,723.92,733.01,2543.43129,74.75737623107982,7.929190737236013
2018-01-01 03:00:00,ETH/USDT,733.01,736.41,728.2,730.0,2311.50775,68.74391330572907,8.547313005231558
2018-01-01 04:00:00,ETH/USDT,729.99,734.96,724.43,731.76,1899.80619,70.41380069159695,9.074590417419017
2018-01-01 05:00:00,ETH/USDT,731.87,740.0,731.75,738.0,1900.76456,75.89332709920872,9.882063143008395
2018-01-01 06:00:00,ETH/USDT,738.0,739.66,733.51,736.67,1038.52894,72.46086570447035,10.295985499034146
2018-01-01 07:00:00,ETH/USDT,736.83,740.0,734.77,735.6,1296.17091,69.42935850215778,10.417594347783279
2018-01-01 08:00:00,ETH/USDT,735.6,736.73,726.73,733.98,1178.84052,64.52485964694489,10.264922142697515
2018-01-01 09:00:00,ETH/USDT,733.01,734.52,720.03,727.62,2105.901,48.41324613581702,9.520977570135187
2018-01-01 10:00:00,ETH/USDT,727.01,732.0,716.8,717.97,2305.97086,33.282044766473675,8.059813274593466
2018-01-01 11:00:00,ETH/USDT,717.67,725.75,717.59,724.05,2166.45725,46.0342415249899,7.308190954444285
2018-01-01 12:00:00,ETH/USDT,723.95,737.99,722.7,734.5,2160.9045,61.29316501945883,7.469647074504678
2018-01-01 13:00:00,ETH/USDT,734.99,744.98,730.01,744.82,2335.33705,71.00788290348046,8.33426771472864
2018-01-01 14:00:00,ETH/USDT,744.78,750.0,742.08,748.99,2289.19266,74.15334516579162,9.249349211032381
2018-01-01 15:00:00,ETH/USDT,748.91,762.18,746.21,762.18,2504.12876,81.69251126063595,10.913081446472347
2018-01-01 16:00:00,ETH/USDT,762.18,763.55,750.0,751.99,2363.68887,64.30383641059265,11.279332269720612
2018-01-01 17:00:00,ETH/USDT,751.77,758.1,737.4,745.0,2384.46369,54.71670999342453,10.880134683721622
2018-01-01 18:00:00,ETH/USDT,744.08,755.0,744.08,753.21,1817.60549,62.57997437711378,11.098311678352388
2018-01-01 19:00:00,ETH/USDT,754.22,759.0,750.0,757.1,1619.87095,65.9424982994463,11.453084974107469
2018-01-01 20:00:00,ETH/USDT,757.07,758.0,730.58,741.01,3117.42838,45.602929766528426,10.316989009538247
2018-01-01 21:00:00,ETH/USDT,741.01,748.8,737.74,745.0,2263.7879,50.17604973072224,9.627603407559263
2018-01-01 22:00:00,ETH/USDT,746.52,747.06,729.79,738.93,2714.39907,43.49994909523355,8.493553680566379
2018-01-01 23:00:00,ETH/USDT,738.99,744.67,724.15,742.74,3771.64879,48.64647537436323,7.8121921716054885
2018-01-02 00:00:00,ETH/USDT,742.41,752.27,738.37,748.8,2534.25088,56.25234726647155,7.6727529019455005
2018-01-02 01:00:00,ETH/USDT,748.27,748.91,733.0,739.08,1888.00762,43.773713752624985,6.700682216007294
2018-01-02 02:00:00,ETH/USDT,739.25,747.18,735.59,737.02,2244.68377,41.43602509422271,5.69839683852274
2018-01-02 03:00:00,ETH/USDT,737.01,743.58,734.0,742.98,1626.99167,50.596024745184444,5.323633117262489
2018-01-02 04:00:00,ETH/USDT,742.98,749.98,741.64,746.23,1997.32056,55.18299658192375,5.2286058927167005
2018-01-02 05:00:00,ETH/USDT,746.23,758.25,744.39,757.42,1982.94137,67.60869058461054,5.987218683825176
2018-01-02 06:00:00,ETH/USDT,757.42,762.62,756.51,759.28,1990.76184,69.30612744417519,6.661719090718179
2018-01-02 07:00:00,ETH/USDT,759.0,760.99,752.04,754.58,1624.19188,59.803232220869575,6.739328023859912
2018-01-02 08:00:00,ETH/USDT,754.56,757.73,750.46,754.99,2099.32404,60.372024172150965,6.7560378373029835
2018-01-02 09:00:00,ETH/USDT,754.99,786.55,749.06,784.74,4718.8579,82.24634200676198,9.065357060515566
2018-01-02 10:00:00,ETH/USDT,784.75,870.0,780.32,854.29,7055.00228,93.03380838569257,16.319491983995363
2018-01-02 11:00:00,ETH/USDT,850.25,899.5,827.0,857.94,16133.91684,93.29054956453714,22.108122001149013
2018-01-02 12:00:00,ETH/USDT,857.94,857.98,825.25,826.92,7034.13801,67.80508499767741,23.916899114290686
2018-01-02 13:00:00,ETH/USDT,827.0,850.0,817.0,833.99,6908.16869,70.04332847201823,25.625463529267222
2018-01-02 14:00:00,ETH/USDT,833.99,855.26,833.72,842.23,3645.75721,72.69795965818385,27.329376235824157
2018-01-02 15:00:00,ETH/USDT,842.25,857.0,842.22,846.09,2620.71308,73.99345152616019,28.66082492345913
2018-01-02 16:00:00,ETH/USDT,846.99,852.0,841.99,847.6,2403.53204,74.56011551044958,29.497819480170733
2018-01-02 17:00:00,ETH/USDT,847.6,847.6,835.85,836.42,3246.55839,62.46696631730829,28.925575107449845
2018-01-02 18:00:00,ETH/USDT,837.87,840.0,825.11,837.05,3004.66842,62.874148952305404,28.197855725888758
2018-01-02 19:00:00,ETH/USDT,837.06,849.9,836.21,848.5,2683.44402,69.97757061279798,28.219752441464493
2018-01-02 20:00:00,ETH/USDT,848.26,853.97,843.18,849.1,3185.28825,70.33448989232568,27.96317861530349
2018-01-02 21:00:00,ETH/USDT,849.57,854.5,840.0,843.15,3355.84215,61.61734757429593,26.96884665901996
2018-01-02 22:00:00,ETH/USDT,843.15,861.95,835.83,861.95,4374.01134,73.88800781242365,27.382189466387217
2018-01-02 23:00:00,ETH/USDT,861.93,866.65,850.0,856.93,3594.43589,67.02238500368836,26.993529962571074
2018-01-03 00:00:00,ETH/USDT,856.92,866.12,855.8,865.56,5074.67601,72.32696599009567,27.069839126674424
2018-01-03 01:00:00,ETH/USDT,865.56,878.0,860.0,862.0,4937.60733,66.99264194562829,26.537148709642224
2018-01-03 02:00:00,ETH/USDT,862.0,867.8,858.48,867.68,3146.56855,71.07682085346292,26.270486431800464
2018-01-03 03:00:00,ETH/USDT,867.69,874.34,831.14,854.93,5948.75213,53.308893889670294,24.745090214895527
2018-01-03 04:00:00,ETH/USDT,854.71,854.93,810.0,850.97,8582.85517,48.76543009029426,22.952086452763183
2018-01-03 05:00:00,ETH/USDT,850.94,855.0,831.0,853.47,3554.40921,51.87287466545739,21.48517938610371
2018-01-03 06:00:00,ETH/USDT,853.45,869.41,849.73,860.53,3270.27506,60.078208529554814,20.654238756827908
2018-01-03 07:00:00,ETH/USDT,860.57,864.48,835.52,852.56,2488.78007,48.805886086872384,19.132057480252
2018-01-03 08:00:00,ETH/USDT,852.94,862.0,850.36,855.28,2289.52551,52.458948099640814,17.938416223900504
2018-01-03 09:00:00,ETH/USDT,855.13,879.0,854.9,876.41,3092.3939,71.45015612356468,18.48438485526151
2018-01-03 10:00:00,ETH/USDT,876.41,884.98,860.15,865.0,3929.28028,56.758194923353535,17.791290365812074
2018-01-03 11:00:00,ETH/USDT,865.0,867.92,854.0,859.72,3229.73088,50.94148127926121,16.62432128871285
